gen,mape,apt
[18  9 20 13],0.2844332757757692,0.7155667242242307
[24  8 63 59],0.2844431669417165,0.7155568330582835
[ 6 28 47],0.2844680749865647,0.7155319250134353
[50 21 32 52],0.2844810084546445,0.7155189915453555
[27 58 29 37],0.284505310639638,0.715494689360362
[15 59 27 11],0.28450787530064753,0.7154921246993524
[49  3 51 47],0.2845364404902881,0.7154635595097119
[15 21 37 12],0.2845674381509596,0.7154325618490405
[18  9 15 22],0.2845837661457885,0.7154162338542115
[37 13  6  5],0.28458984162231554,0.7154101583776844
[24 13  7  7],0.2846066012709337,0.7153933987290664
[22  1 35 12],0.2846071962316001,0.7153928037683999
[17 56 25 30],0.2846796364106311,0.7153203635893689
[31 37 26],0.28470174795789505,0.7152982520421051
[17 46 35 27],0.2847028928728661,0.7152971071271339
[13 32 43 20],0.28470862175653955,0.7152913782434605
[20 10 11 10],0.2847165638286998,0.7152834361713002
[ 8 31 32 31],0.2847478346126908,0.7152521653873092
[10 14 43],0.2847631423002615,0.7152368576997385
[21 51 32 56],0.28477787907861235,0.7152221209213876
[22 20 45 20],0.2847880606187749,0.7152119393812251
[13  7 27 23],0.2847912755618534,0.7152087244381466
[30  7 49 36],0.2848039800185271,0.7151960199814729
[22 45 49 38],0.2848459514528066,0.7151540485471934
[15 22 33 44],0.2848738572665817,0.7151261427334183
[35 11 40 55],0.2849106352939321,0.7150893647060679
[10  2 63 34],0.2849511227110855,0.7150488772889145
[39 21 39 30],0.28499111359843,0.71500888640157
[17 26 54 63],0.2850385678275332,0.7149614321724669
[41  3 59 41],0.2850694035204511,0.7149305964795489
[10 38  0 61],0.2851100490646283,0.7148899509353717
[14  0 30 51],0.2852484811890352,0.7147515188109648
[63 52],0.2852797010301725,0.7147202989698276
[63 52],0.2852797010301725,0.7147202989698275
[24  2 41],0.285289884363492,0.7147101156365079
[12  9 21 43],0.2853077893875377,0.7146922106124622
[ 7 36  9 11],0.2853201208974713,0.7146798791025287
[ 7 36  9 11],0.2853201208974713,0.7146798791025286
[14 30 59 43],0.2853206897430827,0.7146793102569173
[10 58 41 48],0.2853381489079492,0.7146618510920508
[49 44 45 40],0.2853461485383246,0.7146538514616754
[ 7  1 43 12],0.28536010705685355,0.7146398929431464
[12 16 45 53],0.2854359673267514,0.7145640326732485
[51 60 54 63],0.2854465570838645,0.7145534429161355
[24 37 13 37],0.28549764950530504,0.714502350494695
[29 29 54 25],0.2855990884960317,0.7144009115039682
[18 56 40 44],0.28560429468319143,0.7143957053168086
[22  4 61 19],0.2856436398286472,0.7143563601713527
[22  4 61 19],0.2856436398286472,0.7143563601713528
[13 14 51],0.2856654182060791,0.7143345817939208
[23 20 56 38],0.2857647543230835,0.7142352456769165
[20 43 54 58],0.2857844976927941,0.7142155023072059
[31  5 61 20],0.2857939778493269,0.7142060221506731
[17 56 21 35],0.2858920593120022,0.7141079406879978
[15  5 49  8],0.2858984493739066,0.7141015506260934
[ 9 51 49 51],0.28593249060059434,0.7140675093994057
[ 0 62 24 38],0.2859379174497303,0.7140620825502697
[10 33 14],0.2860038107787657,0.7139961892212343
[13  1  6 59],0.2860670758187792,0.7139329241812208
[10 40 22 12],0.28610791520555645,0.7138920847944435
[11 47],0.2861298237924483,0.7138701762075517
[29 19 25],0.2861419794625469,0.7138580205374532
[10 39 54 39],0.2861504435329834,0.7138495564670166
[58 20 25 52],0.28617573352107617,0.7138242664789238
[63 54 63 14],0.28618582228419737,0.7138141777158027
[ 7 45 18 53],0.2861908748150392,0.7138091251849608
[15 14 29 61],0.28619188179529753,0.7138081182047025
[40 56  0 54],0.2862046270170815,0.7137953729829185
[33 29 14 18],0.28623377776407105,0.7137662222359289
[40 22  2  5],0.28624400702012964,0.7137559929798704
[22  4 23 56],0.2862598736637357,0.7137401263362644
[49 40 61 43],0.2862610938080639,0.7137389061919361
[27 13 41 28],0.2862616865274368,0.7137383134725632
[57 31 44 48],0.2863040637061903,0.7136959362938097
[22 29 60 14],0.28632547542039866,0.7136745245796013
[54 10 39 16],0.2863312314418573,0.7136687685581427
[11 19 54 39],0.28633999619505124,0.7136600038049488
[28 10 48 21],0.28634823713049096,0.713651762869509
[49 34 30 18],0.28637461201172304,0.7136253879882769
[56 13 51 41],0.2863933920560016,0.7136066079439984
[16 13 56 57],0.2864018409817643,0.7135981590182356
[ 9 34 45 30],0.2864117822278552,0.7135882177721449
[11 45 44],0.2864379511402933,0.7135620488597068
[54  3 50 61],0.28644617093841823,0.7135538290615817
[15 57 61 31],0.2864538371927877,0.7135461628072124
[ 6 59],0.2864603124035233,0.7135396875964767
[10 34  1  4],0.28646753145317755,0.7135324685468225
[15 13 36  7],0.2864880027150084,0.7135119972849916
[41  4 51 28],0.2865146558540126,0.7134853441459874
[13 51 30  3],0.28651741577091944,0.7134825842290806
[13  8 33 20],0.286541246571068,0.7134587534289321
[25 18 23 24],0.2865586148178864,0.7134413851821135
[ 5 45 60],0.28656481190890576,0.7134351880910943
[18 31 50 35],0.28658075534782984,0.7134192446521701
[17  0  6 32],0.2865885639053722,0.7134114360946278
[15 34 12 43],0.2865914517570463,0.7134085482429537
[43 32 23  7],0.2865986739231699,0.7134013260768302
[41  3 59 40],0.28660693399932485,0.7133930660006751
[15 15 10 19],0.28660942926295085,0.7133905707370491
[20 19 46 25],0.2867061172524469,0.7132938827475531
[54 46 48 44],0.28670966605156817,0.7132903339484318
[24  1  5 21],0.28671757537613785,0.7132824246238622
[ 6  3 34 33],0.2867565498320145,0.7132434501679855
[15 20 61 33],0.28677772673403445,0.7132222732659655
[24 18 26 59],0.28684144711785514,0.7131585528821449
[43 33 61 14],0.28685803597346016,0.7131419640265398
[36 13 62 23],0.2869763320586096,0.7130236679413904
[10 17  9  7],0.28701066284867105,0.7129893371513291
[23 57 27],0.2870266111694552,0.7129733888305447
[34 26 54  5],0.2870684570986693,0.7129315429013308
[10 51 33 25],0.28708618185695983,0.7129138181430401
[22  1 17],0.2871137121928153,0.7128862878071847
[37 30 18],0.2871763362389109,0.7128236637610891
[37 30 18],0.2871763362389109,0.7128236637610892
[39 18 38  9],0.2872377741266227,0.7127622258733772
[37 54 59 20],0.2872397284117068,0.7127602715882932
[30  1  5 25],0.28725082637255506,0.7127491736274449
[ 0 19 16 34],0.28726175030480466,0.7127382496951953
[10 15 10 46],0.2872709893239856,0.7127290106760145
[57 17 39 40],0.287274810163557,0.7127251898364431
[54 15 20],0.2873023262468071,0.7126976737531929
[37  0 10 45],0.2873150834605609,0.7126849165394391
[15 35 63],0.2873402555052235,0.7126597444947764
[21 53 61 46],0.28734380556897715,0.7126561944310228
[26 12  0 16],0.28735111224319904,0.7126488877568009
[29 52 11 39],0.2873570275036285,0.7126429724963715
[29 52 11 39],0.2873570275036285,0.7126429724963714
[25 27 30 30],0.2873659935697081,0.7126340064302918
[19 32 54 48],0.2874417432551498,0.7125582567448502
[15  5 46 47],0.2874447004734397,0.7125552995265603
[16 55 10 38],0.2874457452350654,0.7125542547649346
[38 23 39 47],0.2874676709441599,0.7125323290558401
[15 42 25  4],0.28748433901591,0.7125156609840899
[ 7 14],0.2875048006187136,0.7124951993812865
[12 48 50 61],0.2875054736132869,0.7124945263867131
[22 57 50  4],0.2875337146610541,0.7124662853389458
[ 4 53 19],0.28756022956878585,0.7124397704312142
[16 13 14 17],0.28757857789954805,0.7124214221004519
[19 60 57 31],0.287640889272394,0.7123591107276059
[13 10 46 23],0.2876447105509734,0.7123552894490266
[12 27 53 22],0.2876506443871901,0.7123493556128099
[18 28 20 18],0.28765500680093764,0.7123449931990624
[14  6 25 51],0.28765965175692754,0.7123403482430725
[46 49 25 13],0.28770057533745386,0.7122994246625461
[29  0 60 55],0.2877429735085359,0.712257026491464
[ 5 18 63 15],0.28774783542440435,0.7122521645755957
[43  6 17  0],0.2877534519263872,0.7122465480736129
[18 37 39 19],0.28778049047189397,0.7122195095281061
[18 37 39 19],0.287780490471894,0.7122195095281061
[18 37 39 19],0.287780490471894,0.712219509528106
[45 12 52 56],0.2877894183565816,0.7122105816434183
[27 14 16 21],0.28779354023908976,0.7122064597609102
[18 16 50  0],0.28779481788040684,0.7122051821195932
[17  9 22 33],0.2878022951159724,0.7121977048840276
[11 16 12 28],0.2878189163723015,0.7121810836276985
[13  2 56],0.2878443919135682,0.7121556080864317
[48  4  9 34],0.28785155224082565,0.7121484477591744
[ 6  8 22 51],0.2878519351747527,0.7121480648252473
[ 8 32 14],0.2878662925139581,0.7121337074860419
[14 38 48 25],0.28787317414798136,0.7121268258520186
[48 55 53 26],0.2879036137938889,0.7120963862061112
[ 6 59  3 40],0.2879444211746945,0.7120555788253056
[11 59 18],0.28796071697909154,0.7120392830209085
[25 29 47 26],0.2879850497890639,0.7120149502109361
[ 6 47 14 50],0.28801959896546303,0.711980401034537
[38  3 53 63],0.2880370061301967,0.7119629938698033
[18 10],0.28805355777013025,0.7119464422298698
[13  7 35 62],0.2880631504599212,0.7119368495400789
[13 43 60 52],0.2880688303133685,0.7119311696866315
[30 31 27 14],0.2881517939115655,0.7118482060884346
[10 10 39],0.2881531089310066,0.7118468910689935
[26 33  8 62],0.2881640679022017,0.7118359320977983
[22 61 14 50],0.2881697904704256,0.7118302095295743
[22 61 14 50],0.2881697904704256,0.7118302095295744
[24 40 55 63],0.28819679935883136,0.7118032006411686
[17 33 29 46],0.2882164069571777,0.7117835930428222
[ 0 17  9 61],0.288218674315567,0.711781325684433
[54 11 50 62],0.2882970031488556,0.7117029968511444
[18 22 40 28],0.2883756680945136,0.7116243319054865
[44 56 62 63],0.2883996261042368,0.7116003738957632
[ 0 10 21 63],0.28839990652522857,0.7116000934747715
[40  7 15],0.2884109493999623,0.7115890506000377
[13 40 33 57],0.28842125290970144,0.7115787470902986
[12 58 40],0.2884618587914783,0.7115381412085218
[49 41 16],0.2884980481069516,0.7115019518930483
[35 31 53 53],0.28850127762808603,0.7114987223719141
[24  3 20 35],0.28852304852003136,0.7114769514799686
[17  2 49 43],0.28853810608385944,0.7114618939161406
[14 50 36 44],0.2885728991245892,0.7114271008754107
[22  4 15 47],0.28862715907782804,0.7113728409221721
[44 55 33 32],0.28862815325052005,0.71137184674948
[29 31 55 39],0.2886352634143013,0.7113647365856988
[18 27 47 12],0.2886401947464791,0.7113598052535208
[40 27 14 23],0.2886581311998802,0.7113418688001198
[46 28 53 10],0.28867694823355666,0.7113230517664433
[18 10 48],0.28868406168647226,0.7113159383135277
[13 31 37  6],0.2886863105281083,0.7113136894718917
[24 10 51],0.2886895702382613,0.7113104297617387
[ 4 10  0 31],0.28869169414503265,0.7113083058549674
[38  5 38 49],0.2887495203586939,0.7112504796413062
[51 17 26 38],0.2887636316830538,0.7112363683169463
[25 21 29 31],0.2888022168204217,0.7111977831795784
[49 52 46],0.2888145799333379,0.7111854200666621
[13 24 41 47],0.2888409303226424,0.7111590696773575
[17 15 49 63],0.2888455057179025,0.7111544942820975
[21 29 60],0.2888525356004813,0.7111474643995187
[63 29 10 48],0.2888607205180386,0.7111392794819613
[ 6 23  6 38],0.2888689138338985,0.7111310861661015
[13 10  0 17],0.28889001542957743,0.7111099845704225
[10 19 45 50],0.2889231409305144,0.7110768590694856
[27  7 37  7],0.2889291975170552,0.7110708024829449
[18  9 54 31],0.28893054625819264,0.7110694537418074
[30 25 45 29],0.2889655223036661,0.7110344776963339
[14 62 50],0.2889883014648108,0.7110116985351892
[31  7 50],0.2890232966240415,0.7109767033759584
[31  7 50],0.2890232966240415,0.7109767033759585
[ 9 60 14 25],0.2890783696381311,0.7109216303618688
[18 38 44 42],0.28910028170676105,0.7108997182932391
[10 24 59 11],0.289101664583756,0.7108983354162439
[27 29 27],0.2891627580270543,0.7108372419729456
[19 12 22 12],0.2891697152935659,0.7108302847064341
[23 26 12 52],0.2891800893798269,0.7108199106201731
[11  3 38],0.2891853372835479,0.7108146627164521
[ 9 53 46 40],0.2891990851303206,0.7108009148696794
[24 48  0 59],0.28923138594529585,0.7107686140547042
[25 16 11 53],0.289258126329955,0.710741873670045
[37 32 29],0.2893393939531807,0.7106606060468192
[14 33 27 50],0.2893484671569679,0.7106515328430321
[14 17 28],0.2893629697016602,0.7106370302983398
[13 13 29 38],0.28937050610272913,0.7106294938972708
[13 33 40],0.28940838775819305,0.710591612241807
[35 35 43 49],0.2895149022557942,0.7104850977442059
[14  6 13 59],0.28951861356509906,0.7104813864349009
[16 56 54 51],0.2895281160601117,0.7104718839398882
[12 63 48  0],0.28954760481742176,0.7104523951825783
[13 21 56 13],0.28955854721849794,0.7104414527815021
[ 0  4 12 47],0.28964587925181623,0.7103541207481838
[52 53 14 29],0.28967389450837083,0.7103261054916292
[14 52 43 11],0.2896910521630236,0.7103089478369764
[11 38 56],0.28971137869697833,0.7102886213030217
[24 18 37 18],0.289785219932833,0.710214780067167
[23 49 51],0.2898073707560608,0.7101926292439392
[40 11 34],0.2898466227693431,0.7101533772306571
[35 25 45 39],0.2898520611957052,0.7101479388042948
[17 57 59],0.2898549441526119,0.7101450558473881
[ 9 31 54  8],0.2899058549720108,0.7100941450279892
[ 9 11 43 53],0.28994658567404885,0.7100534143259511
[15 52 50 63],0.2900092978054563,0.7099907021945437
[47 21 54],0.2900290249553219,0.7099709750446781
[15 39 29 47],0.2900681580279485,0.7099318419720515
[18 11 54 59],0.29008705346580205,0.7099129465341979
[10 44 41  0],0.2901147035719878,0.7098852964280122
[10 48 44 36],0.2901182646338609,0.7098817353661391
[20 53 53 37],0.29013297533833954,0.7098670246616605
[11 22 46 60],0.2901361622972842,0.7098638377027158
[6 4],0.29013913240462463,0.7098608675953754
[27  3 50],0.2901597684561692,0.7098402315438308
[25 52 30 51],0.2902080432274562,0.7097919567725438
[20 14 18 45],0.29020979127073604,0.709790208729264
[49 43 40 24],0.2902131416357203,0.7097868583642797
[13 18 18 12],0.29022980664469805,0.7097701933553021
[41 35 12 59],0.29024453989730964,0.7097554601026903
[ 4  3 51 32],0.290277444372068,0.7097225556279321
[57 46 60 52],0.2903470858482648,0.7096529141517351
[36 24 60 58],0.29040753528839564,0.7095924647116043
[18 28 35 43],0.2904198059943223,0.7095801940056776
[24  6  6],0.2904743375520415,0.7095256624479584
[31 16 59 21],0.2904948740890728,0.7095051259109272
[27 56 52  3],0.2905048226790491,0.7094951773209509
[11 31 42 49],0.2905059231725576,0.7094940768274425
[18 37 45],0.2905677310832863,0.7094322689167136
[12 43 25 24],0.2905733789450495,0.7094266210549505
[18 48 44],0.2906117124439143,0.7093882875560857
[20 45 59 24],0.29064032640043913,0.7093596735995609
[17 10  4 15],0.2906413423701993,0.7093586576298008
[49 21 62 59],0.2906420650445001,0.7093579349554999
[43 27 14 61],0.2906510569743294,0.7093489430256705
[ 7  4 39 27],0.2906704365279234,0.7093295634720767
[55  9  5 13],0.29069320337465604,0.7093067966253439
[ 4 61 46  0],0.2906948201143549,0.7093051798856451
[20  3 19 33],0.29069895096044823,0.7093010490395517
[22  6 26],0.29071058087061563,0.7092894191293844
[47 62 50  8],0.29079011744005395,0.7092098825599459
[29 25 27 54],0.2907937073584317,0.7092062926415683
[22 21 15 54],0.2908219441805218,0.7091780558194782
[12 47 45 50],0.29083757963998685,0.7091624203600131
[27 21 17 52],0.29087026047199965,0.7091297395280003
[11 48 25],0.2908842591308623,0.7091157408691378
[15  9 26 57],0.29089140431292315,0.7091085956870768
[40  0 27 61],0.2908960785783949,0.709103921421605
[26 17 33 44],0.2909776155126332,0.7090223844873669
[ 9 10 21 59],0.2910247452341683,0.7089752547658317
[32 27  2  4],0.29103053758123426,0.7089694624187657
[ 9 56 44 27],0.2910430855159725,0.7089569144840275
[17 40  1 26],0.2910582330159683,0.7089417669840317
[41 13 51 30],0.2910702957978752,0.7089297042021248
[12  5 18 43],0.2910822526895501,0.7089177473104499
[22 59 50  4],0.2910866178172665,0.7089133821827335
[17 25 23 20],0.2910951396829685,0.7089048603170315
[17 25 23 20],0.2910951396829685,0.7089048603170316
[24 50 53  4],0.2911898977196133,0.7088101022803868
[18 13 11 56],0.29126076764478925,0.7087392323552107
[56 12 57 17],0.291292229551742,0.7087077704482581
[28  1 47 25],0.2913099014576341,0.7086900985423659
[22  2 47],0.29131983902465397,0.7086801609753459
[22  2 47],0.291319839024654,0.7086801609753459
[35  0 53 31],0.2913216104410565,0.7086783895589435
[15 58 54 34],0.2913617034890572,0.7086382965109428
[ 9 34 54  8],0.2913819960818665,0.7086180039181336
[20 20 15 18],0.2914471442155398,0.7085528557844603
[63 38 11  9],0.29149111883242584,0.7085088811675742
[17  3 40 44],0.2915321231942116,0.7084678768057884
[ 3 63 44 38],0.29154657432862874,0.7084534256713713
[36 58  1 61],0.2915609211567532,0.7084390788432469
[ 0 33 37 50],0.2915782131465104,0.7084217868534897
[59  9  1 51],0.29159212835438403,0.7084078716456159
[12 52 29 38],0.29160602575342626,0.7083939742465737
[18 45  1 61],0.2916423897326159,0.7083576102673841
[28 35 44 38],0.2916502774395465,0.7083497225604535
[59 25  2 63],0.2916622862285249,0.7083377137714749
[ 7 12],0.29169195616129523,0.7083080438387048
[16 34 61 41],0.29173140360153554,0.7082685963984645
[20 17 16  2],0.2917633577050268,0.7082366422949733
[38  1  0 56],0.2917817982329489,0.7082182017670511
[35  7 32  9],0.2918256987155758,0.7081743012844242
[ 9 52 48  7],0.29183682331133753,0.7081631766886625
[15 44 18 37],0.29183987228571073,0.7081601277142893
[14 56 54  0],0.29183988593291177,0.7081601140670882
[31 37  2 47],0.2919240118120032,0.7080759881879968
[51 13 45 48],0.29194786520058863,0.7080521347994113
[ 5 63 36],0.2919703805637226,0.7080296194362774
[49 48 56],0.29203694673396596,0.7079630532660341
[49 48 56],0.292036946733966,0.7079630532660341
[14  6 51 31],0.29207548216920937,0.7079245178307907
[17  0 39 45],0.29209263276807024,0.7079073672319298
[ 7 16 43 50],0.2923171384632111,0.7076828615367889
[22 37 36],0.2923802282721048,0.7076197717278951
[27 32 54 16],0.2923914015997676,0.7076085984002324
[15 20 19  0],0.2924042087901708,0.7075957912098292
[46 10 29 46],0.29240849280709297,0.7075915071929071
[62 16 58 53],0.29257899955519723,0.7074210004448027
[16 15 24 52],0.2925967318526987,0.7074032681473013
[18 40  1 14],0.29267196540623736,0.7073280345937627
[19 19 36],0.2926914397331443,0.7073085602668556
[15 34 57  9],0.2927594760859425,0.7072405239140576
[15 34 57  9],0.2927594760859425,0.7072405239140575
[11 43 41 42],0.29276306488347165,0.7072369351165284
[15 34 53  6],0.2927762053165623,0.7072237946834377
[30 35 60 10],0.2927794998372839,0.7072205001627161
[17 47 61 63],0.29280422995319616,0.7071957700468039
[17 25 35 25],0.2928370770214929,0.7071629229785071
[ 4 54 53],0.2928660619713985,0.7071339380286015
[12 54  0 23],0.29288958399086673,0.7071104160091333
[ 8 54 49 38],0.29289186906587444,0.7071081309341256
[16  3 44  7],0.29294031902332224,0.7070596809766778
[18 31 34 29],0.2929521421767341,0.707047857823266
[23 16 33 13],0.2929575792237308,0.7070424207762692
[16 11],0.29296236720296703,0.7070376327970329
[35 39 61],0.29298715120471763,0.7070128487952824
[18 49 63  4],0.29303860356955663,0.7069613964304433
[14 43 36 24],0.2930418909642433,0.7069581090357566
[14 39 34],0.2930575694031181,0.7069424305968819
[47 45 40 46],0.2931004694913417,0.7068995305086583
[20  4 36 21],0.2931276028142285,0.7068723971857716
[ 6 27 45 52],0.29314210931716184,0.7068578906828382
[14 14  5],0.29315482165594725,0.7068451783440528
[15 63 57 55],0.2933798542101376,0.7066201457898624
[15 14 16 53],0.2933825140823825,0.7066174859176175
[ 5 45 43 45],0.2933968977012051,0.7066031022987949
[ 5  0 42 28],0.2934075568375728,0.7065924431624272
[10 15 59 10],0.2934721476005972,0.7065278523994027
[ 6  8 16 60],0.29352364330593544,0.7064763566940646
[45  6 56 15],0.29359995819622803,0.7064000418037719
[54 31 44 54],0.29360151010017954,0.7063984898998205
[17 24 38],0.2936178785749827,0.7063821214250172
[35  5 32 16],0.29362378529457783,0.7063762147054222
[40 34 62 46],0.2936310239981504,0.7063689760018497
[22  6 10 29],0.2936846286080079,0.7063153713919921
[19 45 47 60],0.2937056000973693,0.7062943999026308
[23  2 15  6],0.2937254638502507,0.7062745361497493
[ 7 32 29 51],0.2937504592670335,0.7062495407329665
[27 12 44  8],0.29376960071134284,0.7062303992886572
[14  4 12 33],0.2937765437939228,0.7062234562060772
[27 18 54 47],0.2938154724703849,0.706184527529615
[56 28 49  7],0.29385149081348344,0.7061485091865165
[51 30 59 39],0.2938788894024837,0.7061211105975163
[60 29 57  0],0.2938789062798504,0.7061210937201496
[ 4 40 27],0.29389149499901457,0.7061085050009854
[11 38 26 26],0.2938942113253864,0.7061057886746136
[48 54 61 20],0.29389425506991873,0.7061057449300813
[25 14 62 30],0.2939301772718476,0.7060698227281523
[13  5 57 14],0.29395581359404915,0.7060441864059508
[10  3 27  4],0.29397353110066593,0.7060264688993341
[23 23 29 47],0.29410997108591824,0.7058900289140817
[42 12 62 46],0.2941328225406105,0.7058671774593894
[37 43 24 17],0.29419952239721425,0.7058004776027857
[49 39 21  6],0.2942156734864602,0.7057843265135397
[16 61 53 36],0.2942267940453045,0.7057732059546955
[40 62 57 11],0.29424014884872657,0.7057598511512735
[25 29 47  9],0.29424476834794866,0.7057552316520513
[45  9 33 50],0.29426171044095817,0.7057382895590418
[10 34],0.29430764079645744,0.7056923592035426
[15 23 43 14],0.2943476818555649,0.7056523181444351
[22 41 23 61],0.2943590987231792,0.7056409012768208
[ 8 35 37 25],0.29445556590534233,0.7055444340946577
[18 30 52 15],0.2944693622277673,0.7055306377722327
[19  6 50  7],0.2944884340163905,0.7055115659836095
[36 12 55 12],0.29450632198916743,0.7054936780108325
[31 25 33],0.2945274669601093,0.7054725330398908
[17 10 19 33],0.2945312312589072,0.7054687687410928
[43 61 49 62],0.2945566569745941,0.7054433430254059
[12 32 62 35],0.2945765494727744,0.7054234505272257
[17 23 61],0.29458148186980826,0.7054185181301917
[26 54  2 40],0.29461000972519685,0.7053899902748031
[15 58 27],0.2946567854404923,0.7053432145595078
[21 52 52 38],0.2947169441166281,0.7052830558833719
[32 20 37 43],0.29474963078192074,0.7052503692180793
[ 6 44  4 14],0.29479569465948674,0.7052043053405133
[27  0 49 52],0.2948329560897697,0.7051670439102302
[36  4 62 60],0.2948345012829156,0.7051654987170843
[15 37 28],0.294866486548924,0.705133513451076
[62 40 45 62],0.2948869630424197,0.7051130369575802
[13 10 49 27],0.29488754996169003,0.7051124500383099
[13 10 49 27],0.29488754996169003,0.70511245003831
[ 6 31 44 43],0.2949232121059966,0.7050767878940034
[ 7 54 31 16],0.2949234097075015,0.7050765902924985
[10 55 54  0],0.2949372968818041,0.705062703118196
[54 50 12  2],0.294990664429795,0.705009335570205
[24 61 35],0.29505127341432597,0.7049487265856741
[24 61 35],0.295051273414326,0.7049487265856741
[13 47 36 18],0.2951219502424129,0.704878049757587
[24  2 53 25],0.29519210435255755,0.7048078956474424
[14 50 46],0.29521215813197405,0.7047878418680258
[14 29 29 21],0.2952180697754813,0.7047819302245186
[46  2 43 16],0.2952237456797425,0.7047762543202575
[27 33 28  0],0.29529158225128943,0.7047084177487106
[13 63 46 36],0.2953943640195522,0.7046056359804478
[41 27 14 46],0.29542035650555337,0.7045796434944467
[ 9 44  7 27],0.2954705094890507,0.7045294905109494
[ 0 13 37 28],0.2954860868787064,0.7045139131212936
[ 4 34 14 22],0.29549543425465136,0.7045045657453486
[27 24 59 29],0.2955555931473629,0.7044444068526371
[14 30 60 42],0.2955851991999349,0.7044148008000649
[ 8 38 23],0.2955861607012746,0.7044138392987254
[ 9 62  4 10],0.29560523238924397,0.704394767610756
[ 9 62  4 10],0.295605232389244,0.704394767610756
[15 56 38 27],0.29561123272383577,0.7043887672761642
[14 35 53  3],0.295620468286644,0.7043795317133559
[12 59 32],0.29564008245521184,0.7043599175447881
[11  9 59],0.2956767481553353,0.7043232518446647
[13 16 34 58],0.2957129045793534,0.7042870954206466
[37  4 18 51],0.2957170925585068,0.7042829074414931
[15 43 63 50],0.2957276617311599,0.7042723382688401
[11 26 60 62],0.2957411467445589,0.7042588532554409
[ 0 36 36 20],0.29576357611207565,0.7042364238879244
[56 21 41 52],0.29580790360900905,0.7041920963909909
[23 28 39],0.2958363004374709,0.7041636995625291
[29  1 43],0.2958786732162528,0.7041213267837472
[24 11 42 36],0.2958920732231632,0.7041079267768369
[28 20 46  6],0.29596589014635155,0.7040341098536484
[54 55 53 32],0.2960244251251283,0.7039755748748717
[ 4 20  1 43],0.2960451529768305,0.7039548470231696
[60  4 41 21],0.2960661854653565,0.7039338145346435
[11  9 29 60],0.2960842797223918,0.7039157202776082
[41  4  6 61],0.2960852293715514,0.7039147706284485
[ 0 31 26 38],0.2961017733354589,0.7038982266645409
[16  4  4 54],0.2961268390385244,0.7038731609614757
[15 13 44 20],0.29615115264749536,0.7038488473525046
[20 27  8 43],0.2961547497250226,0.7038452502749775
[16 56 46 52],0.29620919049130034,0.7037908095086997
[22  3 22 29],0.2962092138367769,0.7037907861632231
[14 36 41],0.2962133149466782,0.7037866850533219
[ 5 15 53 10],0.2962713603435053,0.7037286396564947
[25 33 27 51],0.2962899426183671,0.7037100573816328
[12 34 43 49],0.29634040737975503,0.7036595926202449
[13  5 48 14],0.2963407678750346,0.7036592321249654
[15  7 25 46],0.2963614473863688,0.7036385526136312
[15 56 39 40],0.2964337057744401,0.7035662942255598
[54 56 23 55],0.2964573554933994,0.7035426445066006
[31 26 27],0.2964979236436845,0.7035020763563156
[13 22  0 12],0.2965902444446548,0.7034097555553451
[16 28],0.29662554837315197,0.7033744516268481
[16 28],0.296625548373152,0.7033744516268481
[14 11 17 62],0.29664237317847125,0.7033576268215287
[ 8  7 61 48],0.2966665614422794,0.7033334385577206
[10  8 63  2],0.2966894140807556,0.7033105859192443
[31 46 57 39],0.2967195320097916,0.7032804679902084
[45 51 55 14],0.29672109013118153,0.7032789098688185
[12 18 38 13],0.29675446256052,0.7032455374394799
[11 22 30  8],0.2967973773984646,0.7032026226015353
[ 0  8 21 28],0.2968685623451093,0.7031314376548907
[23 13 58 55],0.2968740687448591,0.7031259312551409
[14 11 42 36],0.296905781521816,0.7030942184781839
[17 15 44  2],0.2969724220173055,0.7030275779826944
[11 27  0 42],0.2970054220256671,0.7029945779743331
[11  3 31 55],0.2970427508056589,0.702957249194341
[58 13 17 54],0.29705585632727416,0.7029441436727258
[17 19 16],0.29709635145710045,0.7029036485428996
[63 20  9 36],0.2971723398959961,0.7028276601040039
[12 15 54 21],0.29719425740418826,0.7028057425958117
[36  2 61 64],0.2973130597448768,0.7026869402551232
[30  3 34 32],0.2973903563513193,0.7026096436486807
[30  3 34 32],0.2973903563513193,0.7026096436486806
[ 8 28 55  3],0.297413273858671,0.702586726141329
[24 63 62 10],0.29741345083152443,0.7025865491684755
[30  3  6 59],0.29750587597730865,0.7024941240226914
[ 9 48 31 55],0.2976119120175926,0.7023880879824074
[ 6 21 25 11],0.2976206334144835,0.7023793665855165
[10 24  3 22],0.2976335945809059,0.7023664054190941
[11 47 40  1],0.29767102984778665,0.7023289701522133
[57 15 31 63],0.29768116790846244,0.7023188320915376
[22 11 25 39],0.297693565727544,0.702306434272456
[22 11 25 39],0.297693565727544,0.7023064342724561
[12 59 53 40],0.29771969102754703,0.7022803089724531
[13 41 30 39],0.2977374068187545,0.7022625931812455
[62 12 19 60],0.2977517691111629,0.7022482308888371
[16 15 18 22],0.2977748438807111,0.7022251561192889
[ 6 35 28 17],0.2977852900206612,0.7022147099793388
[17  3  7],0.29779702729729923,0.7022029727027008
[17  3 17  9],0.2978160666971428,0.7021839333028572
[12 49 36 45],0.2978651031484154,0.7021348968515846
[ 7 51 42 53],0.29787054116572953,0.7021294588342705
