gen,mape,dim
[ 4 20  8 39],0.21004149684997345,4
[41  3  4],0.2100416544638805,3
[40 13 31 20],0.21004434284841367,4
[38 17 44 54],0.21004700425378653,4
[26 31 54 31],0.21005428293217213,4
[61 55 38],0.2100634167634484,3
[26  3 27 12],0.21006792295007806,4
[ 8 26  8 21],0.2100680037766931,4
[34 25 58 22],0.21007628606469653,4
[61 61 49 38],0.21007872688274248,4
[63 39],0.2100810708879484,2
[35 10 63 36],0.21008506747620967,4
[42 56 29 10],0.21009954112084087,4
[62 55 56  7],0.2101007843212136,4
[43 51 23 36],0.21010333535816345,4
[30 46 21 15],0.21010341877903127,4
[32 19 18 35],0.21010479611576904,4
[17 63 16 30],0.2101070200109414,4
[42 11 42 58],0.2101133406667682,4
[59 39 54],0.2101134080904583,3
[12  2 40 52],0.21011422416432315,4
[21 24 45 42],0.2101179076030648,4
[52  1 44  2],0.2101190954207426,4
[ 7 47],0.21012088434599194,2
[32 31 17 60],0.21012661999031548,4
[24 24 59 49],0.2101284099076445,4
[42 57 44],0.2101500528826468,3
[30  3 40],0.21015229635946767,3
[14 61],0.21015364148009308,2
[54 56 38 63],0.21016446069135286,4
[32 38 28 63],0.210181725706636,4
[15 37  4 44],0.2101823385240719,4
[18 44 56 44],0.2101855150967208,4
[29 30 17 15],0.21020814559017495,4
[17  7 13 17],0.2102135250716784,4
[46  3 43],0.2102153234778493,4
[39 26 47 47],0.21021890566796028,4
[58 31  6 22],0.2102232701879699,4
[12 15  7  6],0.21022539126120984,4
[19 14 37 59],0.21022954994748924,4
[57 29 45 50],0.21023219284872807,4
[25 40  4 56],0.21023654008625506,4
[61 11 18 46],0.21023995480997493,4
[54  4],0.21024154574354345,2
[63  5 56],0.2102462423586104,3
[20 37 28  1],0.21024703453471602,4
[20 37 28  1],0.210247034534716,4
[22 44  2 42],0.21024717871738904,4
[ 6 37 19 13],0.2102504413006131,4
[12 22 50 23],0.2102510877293764,4
[48 54 34 54],0.21026161628831905,4
[23 11 50],0.21026360761602755,3
[30 56 29  5],0.21026634424362986,4
[56 16 20],0.210276459233154,4
[63 57 59 22],0.2102771492036349,4
[56 52 37 38],0.21027759879920369,4
[32 50 63 41],0.2102805665961693,4
[27 54  8 14],0.2102815500317365,4
[36  3 54],0.2102824147958131,3
[10  2 14 50],0.21029158339131152,4
[58 18 39 40],0.210294981463746,4
[35 13 29],0.21029990839209808,3
[60 33  2 18],0.21030433201209087,4
[55 62 42 43],0.21030725429764666,4
[24 50 40],0.21031370723439216,3
[45 63 16 56],0.21032361827000126,4
[44 11 11  3],0.21032754248727548,4
[37 18],0.21033589375160208,2
[19 48  3 15],0.21033716349381895,4
[27 17 59 46],0.2103399106223576,4
[33 25  9 53],0.21034236755664001,4
[33 25  9 53],0.21034236755664,4
[32 52 36 56],0.21035727905077709,4
[16 49 58 18],0.21035912431443066,4
[13  8 32 39],0.21036008281703256,4
[57 12 39 54],0.2103602658466935,4
[54 31 59 38],0.21036072429688632,4
[19  3 59  5],0.21036281341752394,4
[26  3 23 17],0.21036323907692986,4
[20 60  2  4],0.2103664938774832,4
[33  9 30 37],0.21039029719639693,4
[53 55 35 21],0.21040932715169605,4
[ 4 34 24  2],0.2104122570010405,4
[33 22],0.21041480598448845,2
[26 24 52 47],0.2104194241480404,4
[10 41 42 12],0.21042178256772684,4
[36 12  1 23],0.21044581700738574,4
[35  9 20 49],0.2104464329767088,4
[51 22  5],0.21044666712963345,4
[55  8 31 59],0.21045094268210016,4
[62 15 59 19],0.21047092238029128,4
[43 19],0.21048627766778166,2
[58  7 24],0.2104898500590401,3
[50 63 58],0.21050477299335266,3
[46 30 60],0.2105288997157836,3
[ 6 16],0.21052954240472369,2
[ 6  6 53 61],0.21053366502915047,4
[19 38 26 52],0.210534781176952,4
[18 41 23 42],0.21054064198338227,4
[28  4 18 44],0.2105450755533845,4
[21 23  9 39],0.2105481101318792,4
[22 23 22 10],0.21055295137182808,4
[62 20 50 18],0.21056460479339129,4
[55 54  2 22],0.21056651407946567,4
[55 39  4  4],0.210581083578186,4
[54  3  4],0.21058789380439216,3
[29 60 39 46],0.2105898352921468,4
[20 22 38 42],0.21059030667520315,4
[ 7 28  9 37],0.2106042266866427,4
[57 46 39 13],0.21061576120422765,4
[37 27 23 34],0.21061700104195247,4
[45 53 22 53],0.21061782917000094,4
[ 5 60 23 12],0.21061836131183387,4
[50 43 63 18],0.21061992650401104,4
[52 61 55],0.2106262514532841,3
[54 48 28],0.2106303873471639,3
[11 61],0.21063136522411605,2
[34 38 60],0.2106315498096275,4
[12 21  9 54],0.2106323192850391,4
[41  3 31 24],0.21063397371740167,4
[25 34],0.21063577700465005,2
[28  4],0.21063665397301512,2
[27 11  4  5],0.21064202781492009,4
[57  4],0.2106439710986494,2
[ 3 43 11],0.2106513297344276,3
[58  3 34 35],0.21065500436759169,4
[20 23 28 38],0.21066875209758315,4
[20 17 47  7],0.21066977684550048,4
[ 4 39],0.2106707850062005,3
[ 4 39],0.2106707850062005,2
[14 55],0.21067527243477727,2
[62 44 62 11],0.21068069346048213,4
[19 12],0.21069511633448587,2
[21 56 49 19],0.21070679567754755,4
[62  9 41],0.2107070301245716,4
[35  1 46 29],0.21071429029506986,4
[58 43 49],0.21072557838878064,3
[31 31 16  1],0.21073262701802886,4
[50 63 15 16],0.2107384383618236,4
[54 13 33  1],0.21074518155191724,4
[52 29],0.21074862290105426,3
[22  9 36],0.21075069447437247,4
[48 29 22 44],0.21075158417133166,4
[51 60 46],0.21076008564702745,3
[42 63 40  3],0.2107678772886037,4
[42 51],0.21076883810514585,2
[37 15],0.21077019636560326,4
[37 15],0.21077019636560326,2
[57 27 30],0.21077131074200392,3
[55 11 37 59],0.2107726896641309,4
[24 55 21 11],0.21077598106009207,4
[46 39 32 64],0.2107828368363667,4
[46 10  6],0.21079132556168875,4
[15 18 35  6],0.21080474346733155,4
[47 23 30  9],0.21080539658175348,4
[59  5 21 42],0.210806108107442,4
[13 56 58 52],0.21081637036602247,4
[22 31],0.2108222667277096,2
[ 8 46 18 13],0.2108396583896892,4
[ 7  1 11 43],0.2108431562652832,4
[ 9 36 63 45],0.2108569882113619,4
[22 50 37],0.21086861242255567,3
[37 40 26],0.2108687762842424,3
[54 37 16  2],0.21086957910600693,4
[45 50 52 57],0.2108785106869351,4
[51 14 58 40],0.2108792892410377,4
[39 16 35 63],0.210880417107828,4
[17 54 47 56],0.2108811724289556,4
[44 32 26 37],0.21088395940946336,4
[22  6 42],0.2108928162965729,4
[10  8 54  2],0.21091100510987693,4
[53 13 49 14],0.2109132657205401,4
[31 47  4],0.21091603364870268,3
[63 45 46],0.21091830798430414,3
[61 25 47],0.2109209946735181,3
[57 15 29 32],0.2109241286548404,4
[40 32 33],0.21092419327104187,3
[59 20 38 27],0.21093456015865628,4
[19 63  8  4],0.2109440808259413,4
[20 32 19 38],0.2109441062035164,4
[31 17  9],0.21095434344165154,4
[57 28 47 36],0.2109589692867977,4
[60 13],0.21096275773376127,2
[ 7 29 16 57],0.21096583188039386,4
[33 20 34 63],0.2109663660607558,4
[26 24 50 10],0.21097462967123776,4
[55 46 10 61],0.21097692466317566,4
[19 25 12 46],0.2109827222213229,4
[48  8 44 38],0.21098547714966664,4
[40 33 15 46],0.21098694588339065,4
[28 16 24 23],0.2109989500674905,4
[60 37  4 28],0.2110001668425888,4
[41 15 26 54],0.21101154998076774,4
[ 9 17  2 41],0.21101369790976224,4
[59  4 53 55],0.21101459225087546,4
[59  1 24 25],0.2110169089452555,4
[45 51 46],0.21102175753465305,3
[32 42 60 17],0.21103245316516928,4
[22 61],0.21103265536155305,2
[14  2 52 16],0.211034728060902,4
[14  2 52 16],0.21103472806090198,4
[22 48 29 50],0.2110348013091291,4
[53 51 43 11],0.2110441559706869,4
[43 35 46 21],0.2110443892512817,4
[23 48 50],0.21105154302237306,3
[33 56 44 46],0.21105555105613272,4
[ 7 35 54 55],0.21105593901666056,4
[31 38 56 28],0.2110595634073371,4
[ 6 55 13],0.21106408647143493,3
[13 36 52 38],0.21106744825693072,4
[27 47 55  8],0.2110722385215556,4
[56 44 19 50],0.2110838180013065,4
[12 37 42  7],0.21108789864514388,4
[28 30 14],0.21109179066887884,3
[38  2 51 50],0.2110919922241004,4
[53 52 29],0.2110993222394666,3
[ 5 21 24],0.21110125368696184,3
[23 55 21],0.21110875130359905,4
[23 34 39 36],0.21113194242057864,4
[37 33  5 42],0.21113252176449296,4
[40 60 42 23],0.2111360935953092,4
[32 11],0.21114743002981784,2
[ 9 32 58],0.21114763770861047,3
[24 56 40],0.211152130765904,3
[ 5 54],0.21115336861635006,2
[ 9 60 41  5],0.21115355860995524,4
[55 37 50  2],0.2111659886813501,4
[27 38 37 47],0.21118321124329767,4
[56 14 20 21],0.21118375414998453,4
[16 38 24 28],0.21120432799085626,4
[16 33],0.21120548344683973,2
[43 35 25 48],0.21120916572174794,4
[16  4 49],0.2112092068055539,3
[47 60],0.21121336061649248,2
[47 20 30 53],0.21121940484888926,4
[42 45 62 43],0.21122209250171087,4
[27 57 22],0.21122847593770724,3
[10 23 39 29],0.2112288809907449,4
[ 9 25 23 61],0.21123235384864592,4
[39 60 56],0.21124217864564865,3
[53 31 53 43],0.21124688564252456,4
[59 42],0.21124865919906208,2
[53 10 17 62],0.21125377872162565,4
[56 34 35],0.2112547734258734,3
[41 23 46],0.21125595865020946,3
[55 56 44 38],0.21126266670105007,4
[33 14 19],0.2112651927129333,3
[19  9],0.21126637070389226,2
[56 63 46],0.21127165325697367,4
[62  3 44 45],0.21127478184159712,4
[45 33  8 21],0.2112752625340871,4
[32 13 28 60],0.2112759544556039,4
[32 26 36 28],0.21131837818137275,4
[28 29 37],0.21132211640902426,3
[30 48 39 59],0.2113332166536546,4
[59  8 57  5],0.21134083068932485,4
[40 19 59 52],0.2113506460304092,4
[37 38 44 21],0.21135200542718946,4
[32 62 62],0.21135526677964311,3
[12 13 39 55],0.2113645190805704,4
[45 37],0.21137714686909925,2
[23 40 29 38],0.21137725695320708,4
[63 40 57 15],0.2113848042144153,4
[15 58 48 32],0.2113925128346064,4
[28  3 29],0.21139633899713428,3
[10 13 62  6],0.211400383684424,4
[61 24 61],0.21140541404642385,3
[45 51],0.21140767171477864,2
[48 62 22 37],0.21141090257390224,4
[25 37 13 13],0.21142208178604385,4
[34 16 43 24],0.2114228231063601,4
[52 44 39],0.2114267645636524,3
[10 32  2 38],0.21143357822499628,4
[13 14  4],0.2114381753834108,3
[45 16 44  6],0.21144944816546266,4
[50 51 33  5],0.21146214497801494,4
[38 44 23],0.2114732590954153,3
[58 32 26],0.21147496397676727,3
[44  3 31],0.21148610097223025,4
[23 10 62 35],0.21149163838674007,4
[10  7 45 63],0.2114916927746664,4
[28 36 58 38],0.21150654828703416,4
[51 13 60 37],0.21151022961682653,4
[33 22 32  3],0.21151276576573644,4
[48 32 55 12],0.21151545138575967,4
[19 34 53 46],0.21151763013402405,4
[ 7 20 62  9],0.21152792077719773,4
[55  1 53 18],0.2115444296836089,4
[38 55 42 47],0.21155698025100367,4
[22  5],0.2115574670866548,2
[ 6 44 32  8],0.2115587718285071,4
[34 46 44 38],0.2115606521470441,4
[40 58 41 31],0.2115612522464512,4
[60  3  3],0.21156372790273725,3
[58 31 60 37],0.21156648052228247,4
[55 18 48 20],0.2115705721061996,4
[ 8  9 48 42],0.21157548412015306,4
[56 49 32 49],0.21157570438501405,4
[59 27 59 29],0.21158047184773146,4
[42 11 36 59],0.2115815392193449,4
[14 11],0.2115836345728624,2
[25 11 17 35],0.21158553221841814,4
[50 27],0.21158840715704053,2
[19 34  6 11],0.21159302063573726,4
[56 34  7 47],0.2115970183693168,4
[50 61 50 50],0.21160077688235224,4
[42  2 20 31],0.2116039417449065,4
[16 37 46 12],0.2116056338089944,4
[60 34 14],0.21161433333022145,4
[36 16 38 19],0.2116163329581945,4
[38 26 13  9],0.21161929031763133,4
[44 12 10 34],0.21162080947462425,4
[ 8 62 18 36],0.21162416780372967,4
[48 36 54 47],0.2116303006063671,4
[38  5 38 48],0.21163731856769133,4
[ 6 40 43 43],0.21164459750668926,4
[31 12 60 11],0.2116480249450278,4
[29 56 54 58],0.2116501548547979,4
[53 17 60 42],0.2116522182198175,4
[ 9 31 50 53],0.21165231433313034,4
[40 60 21 61],0.2116526437556834,4
[26  4  5 36],0.21166270272342327,4
[20 41 57 57],0.21167070792720288,4
[33 29],0.21167157599259026,2
[52  6  5 60],0.2116726074399882,4
[31 19  2 17],0.2116826817096983,4
[37  4  3 39],0.2116851397873944,4
[38 44 61 57],0.2116869699723267,4
[15  8 14 36],0.2116967379383207,4
[37 52],0.2117021849366801,2
[50 54 19],0.21170287540736527,3
[15 30],0.2117046311093882,2
[28 52],0.2117047798110122,2
[ 8 56 17],0.2117119393540768,3
[28 10 22 60],0.21171337665886453,4
[16 17  1  1],0.21171465123947186,4
[13 57 13],0.2117146836708148,3
[12 23 40 46],0.21172102720573885,4
[35 51 29],0.21172532923803866,3
[44 52 55 39],0.2117258848686757,4
[36 58 53 26],0.21173104161339573,4
[17 56 27 46],0.2117432822975388,4
[27 25 20 30],0.21174580058897327,4
[47 50 33 24],0.21174851472860776,4
[29  5 35 36],0.21175032312321748,4
[9 5],0.2117576230631506,2
[27 49 15 37],0.21176200175304305,4
[24 30 55 46],0.2117627828392115,4
[9 6 7],0.21176902888947235,4
[45 49 45  5],0.21177825219556365,4
[16  4  4  8],0.21178083758036773,4
[46 60 60],0.2117813264428328,3
[63 23 12 12],0.2117815939756056,4
[32 13 36 50],0.21179264326639605,4
[42  9 55 56],0.2117951342574808,4
[21  1],0.2117954922457549,2
[50 53 44  6],0.21179775632174644,4
[49 13],0.21181123181049968,2
[49 61  2  8],0.21181648534267086,4
[44 41 41],0.21181898659360487,3
[28  4 54 44],0.2118233094195907,4
[15 53 39 31],0.21182927893868486,4
[12 13],0.2118302123507945,2
[29 53 37 34],0.2118308324324588,4
[51 33 46 44],0.2118376417556984,4
[48 57 39],0.21184479341650533,3
[47 20 54 37],0.21184709497966647,4
[15 23],0.2118564443222073,3
[15 23],0.2118564443222073,2
[51 24 62 52],0.21186091287766007,4
[27 28 57 47],0.21186873305995926,4
[13 14],0.21187507571499434,2
[50 31 59 14],0.21187538046487608,4
[40 38 63 26],0.21187548372767293,4
[ 6 47 38 14],0.211882703729993,4
[57 41 60 30],0.2118844216376297,4
[58  9 14 40],0.21188634744316304,4
[19 24 27 27],0.2118898383566744,4
[22 63],0.21189263616188714,2
[22 63],0.21189263616188714,3
[ 8 49 33 35],0.2118935102951642,4
[ 3 41  8 58],0.21189469517346696,4
[25 48  9  2],0.21189729651177489,4
[29 39 61],0.21190218152889007,3
[33  4 61 35],0.21190417722404434,4
[31 11 45 52],0.2119113315519429,4
[27 15  8 37],0.21191679095782515,4
[15 21 58 26],0.21191995835500976,4
[18 51],0.21192015442429687,2
[25 23 58 42],0.2119249824427276,4
[29 38 12 61],0.2119312820364452,4
[ 6 21 26],0.21193880445675486,3
[26  4 36 20],0.21194357203521366,4
[23 37 37 25],0.21194902797813928,4
[36 55 38 62],0.21195235831204248,4
[22 26 46  2],0.2119525043130811,4
[51 49 24 11],0.21195751074851046,4
[25 12  9 62],0.21196048269502074,4
[49 13 60 45],0.2119632779184711,4
[59 38  6],0.2119675234739726,4
[63 13 18 57],0.2119699774560118,4
[54 62 46],0.2119742024683926,3
[37 27 14 51],0.21197520918330515,4
[ 6 40],0.2119784760079569,2
[ 4 40 45 47],0.21198450791101567,4
[36 15 12 41],0.2119942716763661,4
[11 21 38  6],0.21200546416224908,4
[15 22 52 28],0.2120094880602659,4
[36 36 55],0.2120128005492908,3
[15 37  7 46],0.21201378697432496,4
[34 62 54 52],0.2120167138675958,4
[13 25 59  7],0.2120253620274463,4
[58 46 13 24],0.2120279520561732,4
[12 23],0.2120418635903837,2
[59 11 56 38],0.21204377561552007,4
[14 52 47 43],0.21204445620366988,4
[63 39 57  9],0.21204888382596224,4
[61 24 40 43],0.2120503250153066,4
[23 47 31 51],0.21206673423463376,4
[46 45],0.2120787299007575,2
[14  7 55 10],0.2120787539189357,4
[33 43],0.2120802940950168,2
[44  9],0.21209389220134856,2
[40 23 41],0.21210012499193626,3
[45 41 14 30],0.21211404133897926,4
[16 50 39  8],0.21211553983651849,4
[22 59 23 21],0.21212573946734045,4
[46 60  4 55],0.21212982649602768,4
[40  8 60 45],0.2121457233760565,4
[ 9 54 24 52],0.21215327018546,4
[ 7 33],0.2121569877095084,2
[35 31 24 61],0.21215953449994576,4
[51 59 49 56],0.21218157143070107,4
[19 12  8 51],0.2121820978016634,4
[46 28  6 55],0.21219040744943354,4
[16 44 13 43],0.2121974510741339,4
[30 56 48 21],0.2122074759139426,4
[28  9 21 30],0.2122106541903317,4
[50  4  3],0.2122112899787172,3
[56 60 44 27],0.2122140615851112,4
[43 57 23 35],0.21221636809686809,4
[22 37],0.21222344649211866,2
[22 51 31 42],0.21222815967705388,4
[42 30  2 22],0.2122298150254905,4
[61 11 41],0.21223176051949802,4
[61 11 41],0.212231760519498,4
[18 24 59  6],0.21224608860420324,4
[50 58 26 12],0.21224833633699086,4
[62  3 21 37],0.21225534971838786,4
[52 28],0.21226475744729933,2
[53 21 20 13],0.21226824123216007,4
[40 32 11],0.2122707883777383,3
[45  3 29 45],0.21227300804477187,4
[27 57 32  6],0.2122784091522727,4
[38 53 26  5],0.21228294269800074,4
[18 31 24 46],0.21228473268318093,4
[28 62 44 38],0.21229048456058586,4
[46 30 41],0.21229711424164768,3
[46  5 29 41],0.21229856871756644,4
[47  9 21 19],0.21230263114219888,4
[63 36 55 59],0.2123061298725639,4
[21 26],0.2123088206030814,2
[ 5 45  4],0.21231186087634146,4
[29 48 16 62],0.21231694990314545,4
[47 25 29 29],0.21232259703335046,4
[50 52 20  4],0.21232457834754645,4
[21 29  7 27],0.21232536963876827,4
[21 49 29  7],0.21232765547539348,4
[47 54 51],0.21232941710996264,3
[ 6 27 50 50],0.2123298934831848,4
[38  7  5  6],0.2123358454300024,4
[45 28 35 38],0.21233929606584634,4
[31 43 31 25],0.2123495486917986,4
[24 12 49 46],0.21234971737337047,4
[40 31 29  9],0.21235031156268624,4
[11 52  7 16],0.21235111524031106,4
[55 18 51],0.2123554210187728,3
[31 17 52 46],0.2123720378196504,4
[50  3 59 10],0.2123726757064798,4
[49 13 45 26],0.21237340772836524,4
[ 5 37 47],0.2123800248002371,3
[51  6 16 35],0.21238067442992933,4
[62 36 42],0.21238691842328514,4
[26 59],0.21239041876385592,2
[28 57 63],0.2123928234875527,3
[19 15  8 21],0.2123952944747164,4
[14 10 48 21],0.2123998091782993,4
[36 25 17 22],0.2124135729199932,4
[42 10],0.21241488116779564,2
[44 17 43  9],0.2124170292851568,4
[54 42 21  4],0.21241830255331345,4
[59 13],0.21242478086135894,2
[56 21 54 50],0.21242528143806627,4
[23 63 37 44],0.21242705926021074,4
[37  2 32 43],0.21244362913711395,4
[37 46 43],0.21245195454852567,3
[28 12 28 35],0.21245844170464606,4
[38 19 62 62],0.21246206879410115,4
[27 34 31  6],0.21246835744976325,4
[60 49],0.21247911991608848,2
[49 10  5 13],0.21248252017253955,4
[41 37 55 46],0.21248646777159008,4
[41 17 53 39],0.2124883016213424,4
[55  5 25  5],0.2124978223502847,4
[54 21 31 16],0.21250141732665406,4
[26 56 32 28],0.21250715538084605,4
[12  5],0.21251809198578567,2
[55 12 28 47],0.21253139488572528,4
[19 49 35  8],0.21253618130605773,4
[53 38 44 43],0.2125399398970552,4
[17 21],0.2125575587959572,2
[28 44 22],0.21257270660311267,3
[34 39  8 58],0.21257364036345994,4
[45  6],0.21259379573020595,2
[45 45 16 48],0.2125983614655431,4
[35 18],0.21261422607924288,2
[14  8 27 51],0.21261620607309686,4
[32 27 52 21],0.21262103445944414,4
[31 63 59],0.21262570631567326,3
[22  1 25],0.2126303997260102,3
[32 45 30 25],0.21263289562521026,4
[36  8 46 19],0.2126418854794698,4
[16 31 20 52],0.21264851352834527,4
[55 51 49 22],0.21265070652897464,4
[54 35 37  5],0.21266338524568107,4
[57 61 22 43],0.21266809260903768,4
[50 13 19 29],0.21266829557901445,4
[42 23 22 22],0.2126702991054329,4
[21 25],0.21267496937379105,2
[61 22 37 47],0.21267545992485185,4
[46 21 25],0.21268440395581711,4
[61 37],0.21268788865064533,2
[46 40 38],0.2126930240467604,4
[48 42 56 12],0.21270598897693405,4
[64 49 17 57],0.21270983451563846,4
[10 61 41],0.2127299395186477,4
[10 40 38 18],0.2127350532886295,4
[24 60],0.2127362084658974,2
[19  1 50 56],0.21274536759796386,4
[42  4 62  8],0.21275042817338394,4
[34 55 47],0.2127517097942752,3
[25 51 31 52],0.21275905694436367,4
[54 28 11],0.21275984088576985,3
[26 54],0.21276707262590167,2
[51 10 18],0.21276913071753564,3
[19  7  6 25],0.21277090599419224,4
[42 44 50],0.21277422973117555,3
[52  1],0.2127768455825626,2
[60 15],0.21278063354238144,3
[ 9 50],0.2127857085828037,3
[45 26 27 17],0.21278677566386628,4
[36 21 46 29],0.2127955950147536,4
[45 21 56 30],0.2128033864296034,4
[17 44 40 37],0.21280750128582016,4
[33  8],0.2128145500029721,2
[54 31 14 42],0.2128168983366305,4
[59 54 59 34],0.2128193759385272,4
[28 31],0.2128201504425539,2
[40 63 29 63],0.2128333599557122,4
[27 54 29 12],0.2128353350022788,4
[55  3 37],0.21284436281667474,3
[35 42 29 38],0.21284608676879213,4
[56 10 28  7],0.2128499513273884,4
[50 31 26 32],0.2128522548062189,4
[63 11 39 10],0.2128568871827421,4
[21 49 27 54],0.21287660832444635,4
[63 22 51 27],0.2128783742416143,4
[ 6 10 37 26],0.21287923350958315,4
[47 54 25],0.21288036854025136,3
[28  4 27 39],0.21288301314773564,4
[12 44 27  9],0.21288594782877768,4
[12 26],0.21288722924627831,2
[28 48 30],0.21289309630786726,4
[16 53 52 37],0.21289966024946247,4
[42 29 16 41],0.2129048766459196,4
[55  6 59 37],0.2129094182159645,4
[49 35 30 53],0.21291640027445405,4
[38 14],0.21291684720496007,2
[10 45 47 30],0.21292456299214668,4
[44  1 23 48],0.2129295883054836,4
[10 13 44 52],0.21292959867653685,4
[57 36 18 37],0.21293478589654072,4
[50  3  8 41],0.21294055262727926,4
[17 63 21 46],0.212945187299207,4
[36 15  5 45],0.2129463088531532,4
[25  5 22],0.21295501937828545,3
[27 57],0.2129592137882957,2
[61 50  9 51],0.2129598842650721,4
[34 22 62 44],0.2129853658799261,4
[35 54 33  2],0.2129866824005616,4
[60 21],0.21299586503304435,2
[37 34 54 33],0.21300570685950326,4
[60 20 35],0.21300782990566727,3
[30 21 60 16],0.2130169214505309,4
[25 37 38 33],0.21301931442577327,4
[28  1 40],0.21302580658471826,3
[59 20 13 62],0.21303292138778665,4
[62 55 37  6],0.2130343542519947,4
[47 17 27],0.2130532034853196,3
[11 49  3 19],0.2130542948950218,4
[61 42 17 39],0.21305593829562885,4
[21 40 11 14],0.2130561799946964,4
[50  7 20],0.2130607325538614,4
[24 50 47 53],0.2130659052747204,4
[61 27 32 38],0.21306677064798807,4
[ 6 57 48 43],0.21307091318469776,4
[32 13],0.2130808898576904,2
[37 28 59 55],0.21308135009284027,4
[35  9 16 14],0.21310217380802401,4
[35  9 16 14],0.213102173808024,4
[ 7 28],0.2131044114251098,2
[35 13],0.2131054853325279,2
[35 13],0.2131054853325279,3
[57 16  8 38],0.21310555899105774,4
[38  1 57 40],0.21310673664993893,4
[12 17],0.2131111516837452,2
[ 8 21 53 49],0.2131128771092481,4
[35 56 34 30],0.2131142798304243,4
[52 25 19 35],0.21311995387484808,4
[46 19 12 14],0.2131272024360571,4
[26 53  3 56],0.21313053132386,4
[26 53  3 56],0.21313053132385998,4
[36 63 10 18],0.21314338788236345,4
[44 18  8 46],0.2131503795857906,4
[63  7 20 53],0.2131592061507264,4
[40  2 20 21],0.2131602855769604,4
[62 46 46 38],0.21316210323864204,4
[40 55  9 53],0.21316351161511685,4
[14 13 57 53],0.2131637162408708,4
[54  9 15 58],0.21316459472667929,4
[33  2 52  3],0.2131680109420363,4
[52 53 62 57],0.21316859516098985,4
[52  3 59 42],0.21316866071710905,4
[ 8 49 48 25],0.21317556159255527,4
[25 60 40 37],0.2131870806624724,4
[53 24],0.21320422658225927,2
[63 42 52 56],0.21321598329649552,4
[21 55 23],0.21321674169629445,3
[38  3 44 39],0.21321800851259465,4
[48 26 13 20],0.21321927223669854,4
[38 48 37 15],0.21322146819670013,4
[28 17 25  3],0.21323017665824032,4
[ 7 10 32 15],0.21323094886196933,4
[50 27 54 52],0.21323657974374333,4
[62  6 30 25],0.21323759996612526,4
[55  2 46 37],0.2132432004802822,4
[21 58 10 39],0.2132506840663856,4
[51 49 39 43],0.21325261199030807,4
[50 20 52],0.21325633534805166,4
[61 44 34 18],0.2132565038565479,4
[31  7 54],0.2132570458860748,4
[ 8 30 62 31],0.2132656192660244,4
[10 27 47 35],0.21327016609597169,4
[50 61],0.2132772552007048,2
[33  7 43 50],0.21328331763716726,4
[11 21  6 43],0.2132844594265584,4
[59 22 32 21],0.2132874189212457,4
[23 22 44 35],0.21329223237528414,4
[27 44 48 53],0.21329256967384447,4
[ 9 12 47 46],0.21330522847356054,4
[28  1 39 17],0.2133076126540215,4
[27 55 40],0.2133122126871693,4
[40 36 27],0.2133131754252968,3
[58 48  7 49],0.2133133012867727,4
[61 33 27 21],0.2133168506837403,4
[33  6 30 59],0.21332603499980107,4
[60 16],0.2133357557332506,2
[49 54 33 35],0.21333641799735945,4
[52 44 37 20],0.2133403057202451,4
[37 18 25 38],0.2133424153639012,4
[44 43 44 57],0.21334433924297053,4
[17 17 60],0.21334580698900787,4
[53 49 23 11],0.2133533205242207,4
[42 12 30 32],0.2133581248642104,4
[42 47 51 17],0.2133660760761749,4
[38  7 63 17],0.21336661908480192,4
[57  6 39 62],0.2133727332563946,4
[20 60],0.2133767282149686,2
[46 58 20 55],0.21337847530826806,4
[33 25 21 53],0.2133798225779416,4
[53 22  6 62],0.21338471993392336,4
[51  7],0.2133857384780531,2
[12 34 51 52],0.2133901062276776,4
[43  6 43 48],0.2133950251558305,4
[32 58 43 12],0.21339674781416795,4
[55 32 54  1],0.2134092238840715,4
[41  7 48 46],0.21341118288808328,4
[61  5 51 43],0.21341261374999573,4
[45 13],0.21341763383266413,2
[ 7  7 45 39],0.21341787218067768,4
[46 31  7 58],0.2134231474327309,4
[27 60 23],0.2134306172896933,3
[61 61 20],0.2134308298155794,3
[ 8 22 49 18],0.2134326736533505,4
[50  3 48 38],0.21344210359398846,4
[59 14 19],0.2134451516377878,3
[43 30 38],0.21344727379470485,3
[62 14 45 35],0.2134481289723408,4
[57  3 29],0.21344982774523613,3
[ 9 43 50 38],0.21345281411661265,4
[24  9 56 22],0.21345516198127315,4
[10 12 25 14],0.2134628110849627,4
[47  7 27 44],0.21346352930552465,4
[21 57 40],0.21346602855061467,4
[51 30  8 39],0.2134705661178404,4
[13 52 56],0.21347205608358288,3
[44 14 28 20],0.2134749329687405,4
[24 30 61 35],0.21349139857531094,4
[51 15 50],0.21350352350414006,3
[46 41 17 51],0.2135129901006598,4
[18 34 25 49],0.21351310870764065,4
[36 21 25 59],0.21352211674533272,4
[56 10 21 19],0.21352292166326986,4
[26 14 59 21],0.21353219611262828,4
[47  2 46],0.2135333665660811,3
[52 27 53 12],0.2135370041034977,4
[61  3],0.21356131982803725,2
[60  3],0.21357488051264026,2
[57 62 14 18],0.21358577230546752,4
[46 15 15  7],0.2135878558137073,4
[49 16 61 28],0.2135905500428128,4
[26 52],0.21359847886380987,2
[46 12 12 33],0.21359873459707607,4
[62 22 25  4],0.21361113388814787,4
[26 24 12  5],0.2136143155377149,4
